Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
13-Dec-18,10810.75,10838.6,10749.5,10791.55,387810061,17582.8
14-Dec-18,10784.5,10815.75,10752.1,10805.45,350579275,14486.1
17-Dec-18,10853.2,10900.35,10844.85,10888.35,306145514,12528.59
18-Dec-18,10850.9,10915.4,10819.1,10908.7,294942271,13556.45
19-Dec-18,10930.55,10985.15,10928,10967.3,321801803,17172.64
20-Dec-18,10885.2,10962.55,10880.05,10951.7,328802751,14945.94
21-Dec-18,10944.25,10963.65,10738.65,10754,389235107,18663.85
24-Dec-18,10780.9,10782.3,10649.25,10663.5,230291344,10695.6
26-Dec-18,10635.45,10747.5,10534.55,10729.85,271942701,12831.99
27-Dec-18,10817.9,10834.2,10764.45,10779.8,470160392,19119.88
28-Dec-18,10820.95,10893.6,10817.15,10859.9,253086507,12615.01
31-Dec-18,10913.2,10923.55,10853.2,10862.55,186494657,10176.13
01-Jan-19,10881.7,10923.6,10807.1,10910.1,159404542,8688.26
02-Jan-19,10868.85,10895.35,10735.05,10792.5,309665939,15352.25
03-Jan-19,10796.8,10814.05,10661.25,10672.25,286241745,15030.45
04-Jan-19,10699.7,10741.05,10628.65,10727.35,296596655,14516.74
07-Jan-19,10804.85,10835.95,10750.15,10771.8,269371080,12731.29
08-Jan-19,10786.25,10818.45,10733.25,10802.15,277697672,13433.48
09-Jan-19,10862.4,10870.4,10749.4,10855.15,333010535,16213.3
10-Jan-19,10859.35,10859.35,10801.8,10821.6,254365477,12031.26
11-Jan-19,10834.75,10850.15,10739.4,10794.95,260792200,13084.6
14-Jan-19,10807,10808,10692.35,10737.6,298774178,12732.57
15-Jan-19,10777.55,10896.95,10777.55,10886.8,310737078,14879.91
16-Jan-19,10899.65,10928.15,10876.9,10890.3,276539042,13081.63
17-Jan-19,10920.85,10930.65,10844.65,10905.2,271676319,13215.83
18-Jan-19,10914.85,10928.2,10852.2,10906.95,323814108,16408.83
21-Jan-19,10919.35,10987.45,10885.75,10961.85,288829125,17289.7
22-Jan-19,10949.8,10949.8,10864.15,10922.75,300768112,17483.62
23-Jan-19,10931.05,10944.8,10811.95,10831.5,298876314,14736.91
24-Jan-19,10844.05,10866.6,10798.65,10849.8,361082096,15298.48
25-Jan-19,10859.75,10931.7,10756.45,10780.55,463444758,20542.36
28-Jan-19,10792.45,10804.45,10630.95,10661.55,419682627,21144.33
29-Jan-19,10653.7,10690.35,10583.65,10652.2,356908994,18832.06
30-Jan-19,10702.25,10710.2,10612.85,10651.8,410107910,21214.81
31-Jan-19,10690.55,10838.05,10678.55,10830.95,604818027,27471.18
01-Feb-19,10851.35,10983.45,10813.45,10893.65,482272661,23112.37
04-Feb-19,10876.75,10927.9,10814.15,10912.25,318300039,15478.81
05-Feb-19,10908.65,10956.7,10886.7,10934.35,268095127,13435.13
06-Feb-19,10965.1,11072.6,10962.7,11062.45,298510497,15172.85
07-Feb-19,11070.45,11118.1,11043.6,11069.4,263544426,13542.69
08-Feb-19,11023.5,11041.2,10925.45,10943.6,352787419,15507.05
11-Feb-19,10930.9,10930.9,10857.1,10888.8,285985383,13818.92
12-Feb-19,10879.7,10910.9,10823.8,10831.4,292314643,14424.78
13-Feb-19,10870.55,10891.65,10772.1,10793.65,321958549,15360.98
14-Feb-19,10786.1,10792.7,10718.75,10746.05,627041405,20797.41
15-Feb-19,10780.25,10785.75,10620.4,10724.4,521876968,20733.95
18-Feb-19,10738.65,10759.9,10628.4,10640.95,345440240,14903.19
19-Feb-19,10636.7,10722.85,10585.65,10604.35,291507060,13765.01
20-Feb-19,10655.45,10752.7,10646.4,10735.45,289195306,13209.71
21-Feb-19,10744.1,10808.85,10721.5,10789.85,279584955,14758.5
22-Feb-19,10782.7,10801.55,10758.4,10791.65,396846597,24386.42
25-Feb-19,10813.25,10887.1,10788.05,10880.1,385905142,16466.09
26-Feb-19,10775.3,10888.75,10729.3,10835.3,414954476,19186.75
27-Feb-19,10881.2,10939.7,10751.2,10806.65,381080073,18313.85
28-Feb-19,10865.7,10865.7,10784.85,10792.5,644159018,27123.34
01-Mar-19,10842.65,10877.9,10823.1,10863.5,308526309,15010.06
05-Mar-19,10864.85,10994.9,10817,10987.45,373220239,17960.03
06-Mar-19,11024.85,11062.3,10998.85,11053,372550850,17850.93
07-Mar-19,11077.95,11089.05,11027.1,11058.2,321208766,15321.68
08-Mar-19,11038.85,11049,11008.95,11035.4,326569833,14369.77
11-Mar-19,11068.75,11180.9,11059.85,11168.05,352242287,17349.95
12-Mar-19,11231.35,11320.4,11227,11301.2,391310519,20861.35
13-Mar-19,11326.2,11352.3,11276.6,11341.7,382996187,20851.67
14-Mar-19,11382.5,11383.45,11313.75,11343.25,294480678,15661.05
15-Mar-19,11376.85,11487,11370.8,11426.85,463704896,25143.26
18-Mar-19,11473.85,11530.15,11412.5,11462.2,320250041,16942.22
19-Mar-19,11500.3,11543.85,11451.25,11532.4,326099667,16179.92
20-Mar-19,11553.35,11556.1,11503.1,11521.05,366298049,18311.44
22-Mar-19,11549.2,11572.8,11434.55,11456.9,386193935,19755.74
25-Mar-19,11395.65,11395.65,11311.6,11354.25,294459196,14101.14
26-Mar-19,11375.2,11496.75,11352.45,11483.25,282575496,14611.68
27-Mar-19,11531.45,11546.2,11413,11445.05,350446089,18356.52
28-Mar-19,11463.65,11588.5,11452.45,11570,527678809,25719.65
29-Mar-19,11625.45,11630.35,11570.15,11623.9,416276981,20515.25
01-Apr-19,11665.2,11738.1,11644.75,11669.15,379572660,18977.99
02-Apr-19,11711.55,11729.35,11655.85,11713.2,386131413,18673.7
03-Apr-19,11735.3,11761,11629.15,11643.95,365760070,19050.95
04-Apr-19,11660.2,11662.55,11559.2,11598,349029830,19713.01
05-Apr-19,11638.4,11689.65,11609.5,11665.95,266665797,15000.35
08-Apr-19,11704.35,11710.3,11549.1,11604.5,260932608,14203.96
09-Apr-19,11612.05,11683.9,11569.7,11671.95,300467538,15984.39
10-Apr-19,11646.85,11680.05,11571.75,11584.3,359941110,22258.46
11-Apr-19,11592.55,11606.7,11550.55,11596.7,279775726,14332.2
12-Apr-19,11612.85,11657.35,11578.8,11643.45,246006184,13598.61
15-Apr-19,11667,11704.6,11648.25,11690.35,289996075,15635.79
16-Apr-19,11736.2,11810.95,11731.55,11787.15,354315040,17585.48
18-Apr-19,11856.15,11856.15,11738.5,11752.8,339653709,18271.27
22-Apr-19,11727.05,11727.05,11583.95,11594.45,260356055,13754.12
23-Apr-19,11612.95,11645.95,11564.8,11575.95,272544486,14500.53
24-Apr-19,11601.5,11740.85,11578.85,11726.15,335196513,17046.66
25-Apr-19,11735.7,11796.75,11624.3,11641.8,604360395,28254.3
26-Apr-19,11683.75,11762.9,11661.75,11754.65,333483764,18098.83
30-Apr-19,11748.75,11756.25,11655.9,11748.15,532630874,23324.98
02-May-19,11725.55,11789.3,11699.55,11724.75,380278045,17790.06
03-May-19,11722.6,11770.9,11699.35,11712.25,305519934,15156.32
06-May-19,11605.8,11632.55,11571.35,11598.25,299046480,14703.42
07-May-19,11651.5,11657.05,11484.45,11497.9,337495624,16632.84
08-May-19,11478.7,11479.1,11346.95,11359.45,372826025,17440.01
09-May-19,11322.4,11357.6,11255.05,11301.8,373028059,17602.86
10-May-19,11314.15,11345.8,11251.05,11278.9,387323416,18085.19
13-May-19,11258.7,11300.2,11125.6,11148.2,357586433,16722.91
14-May-19,11151.65,11294.75,11108.3,11222.05,398122725,19906.38
15-May-19,11271.7,11286.8,11136.95,11157,414174258,17931.75
16-May-19,11180.35,11281.55,11143.35,11257.1,350734572,15629.57
17-May-19,11261.9,11426.15,11259.85,11407.15,412109200,20177.63
20-May-19,11651.9,11845.2,11591.7,11828.25,452096261,25223.78
21-May-19,11863.65,11883.55,11682.8,11709.1,381038129,20324.67
22-May-19,11727.95,11784.8,11682.4,11737.9,355870667,19582.41
23-May-19,11901.3,12041.15,11614.5,11657.05,569030654,31180.08
24-May-19,11748,11859,11658.1,11844.1,374637415,20028.49
27-May-19,11855.5,11957.15,11812.4,11924.75,348356214,17735.36
28-May-19,11958.35,11958.55,11864.9,11928.75,598308334,28833.54
29-May-19,11905.8,11931.9,11836.8,11861.1,318068673,15985.92
30-May-19,11865.3,11968.55,11859.4,11945.9,421199867,20261.85
31-May-19,11999.8,12039.25,11829.45,11922.8,438879129,22789
03-Jun-19,11953.75,12103.05,11920.1,12088.55,315296955,17451.36
04-Jun-19,12052.65,12095.2,12005.85,12021.65,289221904,15308.28
06-Jun-19,12039.8,12039.8,11830.25,11843.75,415206942,21144.77
07-Jun-19,11865.2,11897.5,11769.5,11870.65,302455910,14939.4
10-Jun-19,11934.9,11975.05,11871.75,11922.7,303329445,13125.41
11-Jun-19,11959.85,12000.35,11904.35,11965.6,332181958,15392.28
12-Jun-19,11962.45,11962.45,11866.35,11906.2,283718253,14120.17
13-Jun-19,11873.9,11931.35,11817.05,11914.05,447901993,18680.91
14-Jun-19,11910.1,11911.85,11797.7,11823.3,390294634,16226.57
17-Jun-19,11844,11844.05,11657.75,11672.15,295528399,13851.67
18-Jun-19,11677.05,11727.2,11641.15,11691.5,365525622,16120.69
19-Jun-19,11744.45,11802.5,11625.1,11691.45,446933027,18722.71
20-Jun-19,11653.65,11843.5,11635.05,11831.75,442016954,18839.11
21-Jun-19,11827.6,11827.95,11705.1,11724.1,468430388,23346.13
24-Jun-19,11725.8,11754,11670.2,11699.65,277620788,12631.38
25-Jun-19,11681,11814.4,11651,11796.45,300476353,13822.83
26-Jun-19,11768.15,11871.85,11757.55,11847.55,327885018,14650.89
27-Jun-19,11860.85,11911.15,11821.05,11841.55,480169350,23300.3
28-Jun-19,11861.15,11871.7,11775.5,11788.85,303888701,15191.9
01-Jul-19,11839.9,11884.65,11830.8,11865.6,278415889,12874.96
02-Jul-19,11890.3,11917.45,11814.7,11910.3,363197036,13615.94
03-Jul-19,11932.15,11945.2,11887.05,11916.75,340527508,14290.33
04-Jul-19,11928.8,11969.25,11923.65,11946.75,333595172,14758.87
05-Jul-19,11964.75,11981.75,11797.9,11811.15,530720039,18871.99
08-Jul-19,11770.4,11771.9,11523.3,11558.6,464029444,19146.25
09-Jul-19,11531.6,11582.55,11461,11555.9,442520253,21577.95
10-Jul-19,11536.15,11593.7,11475.65,11498.9,337571014,16098.53
11-Jul-19,11561.45,11599,11519.5,11582.9,317257578,14586.2
12-Jul-19,11601.15,11639.55,11538.6,11552.5,359421182,16947.57
15-Jul-19,11614.75,11618.4,11532.3,11588.35,368788782,15835.99
16-Jul-19,11596.65,11670.05,11573.95,11662.6,480156167,15967.91
17-Jul-19,11670.75,11706.65,11651.15,11687.5,464827734,15250.5
18-Jul-19,11675.6,11677.15,11582.4,11596.9,498258158,16684.03
19-Jul-19,11627.95,11640.35,11399.3,11419.25,446049198,17326.4
22-Jul-19,11392.85,11398.15,11301.25,11346.2,516044335,19304.23
23-Jul-19,11372.25,11398.15,11302.8,11331.05,458931191,19199.32
24-Jul-19,11322.45,11359.75,11229.8,11271.3,413202832,18353.13
25-Jul-19,11290.4,11361.4,11239.35,11252.15,553676897,24329.21
26-Jul-19,11247.45,11307.6,11210.05,11284.3,522670420,20350.38
29-Jul-19,11307.5,11310.95,11152.4,11189.2,482862376,18705.92
30-Jul-19,11213.7,11267.45,11072.65,11085.4,479059399,20545.71
31-Jul-19,11034.05,11145.3,10999.4,11118,536694278,23681.22
01-Aug-19,11060.2,11076.75,10881,10980,499918953,21048.32
02-Aug-19,10930.3,11080.15,10848.95,10997.35,547416246,23972.04
05-Aug-19,10895.8,10895.8,10782.6,10862.6,506556609,20824.1
06-Aug-19,10815.4,11018.55,10813.8,10948.25,517891491,21676.4
07-Aug-19,10958.1,10975.65,10835.9,10855.5,548465787,21228.28
08-Aug-19,10899.2,11058.05,10842.95,11032.45,482471622,20667.6
09-Aug-19,11087.9,11181.45,11062.8,11109.65,538063563,21092.05
13-Aug-19,11139.4,11145.9,10901.6,10925.85,624634647,24790.67
14-Aug-19,11003.25,11078.15,10935.6,11029.4,511541716,19712.81
16-Aug-19,11043.65,11068.65,10924.3,11047.8,470909918,19281.91
19-Aug-19,11094.8,11146.9,11037.85,11053.9,369493161,14120.35
20-Aug-19,11063.9,11076.3,10985.3,11017,444715679,16915.96
21-Aug-19,11018.15,11034.2,10906.65,10918.7,557867906,16747.99
22-Aug-19,10905.3,10908.25,10718.3,10741.35,668193449,18764.38
23-Aug-19,10699.6,10862.55,10637.15,10829.35,667079625,20983.75
26-Aug-19,11000.3,11070.3,10756.55,11057.85,684141923,22375.99
27-Aug-19,11106.55,11141.75,11049.5,11105.35,685551267,27413.16
28-Aug-19,11101.3,11129.65,10987.65,11046.1,549954696,16739.43
29-Aug-19,10996.05,11021.1,10922.4,10948.3,649876160,20127.77
30-Aug-19,10987.8,11042.6,10874.8,11023.25,628154431,21057.31
03-Sep-19,10960.95,10967.5,10772.7,10797.9,483038985,16595.6
04-Sep-19,10790.4,10858.75,10746.35,10844.65,508784352,19195.1
05-Sep-19,10860.95,10920.1,10816,10847.9,595699267,18279.88
06-Sep-19,10883.8,10957.05,10867.45,10946.2,497214445,18167.78
09-Sep-19,10936.7,11028.85,10889.8,11003.05,412471067,14762.07
11-Sep-19,11028.5,11054.8,11011.65,11035.7,687140326,19550.59
12-Sep-19,11058.3,11081.75,10964.95,10982.8,551436050,17510.17
13-Sep-19,10986.8,11084.45,10945.75,11075.9,624305151,18012.76
16-Sep-19,10994.85,11052.7,10968.2,11003.5,434449776,15786.17
17-Sep-19,11000.1,11000.1,10796.5,10817.6,482013044,17721.93
18-Sep-19,10872.8,10885.15,10804.85,10840.65,519155072,16784.43
19-Sep-19,10845.2,10845.2,10670.25,10704.8,642599183,16642.83
20-Sep-19,10746.8,11381.9,10691,11274.2,1356767450,54081.53
23-Sep-19,11542.7,11694.85,11471.35,11600.2,882826741,40005.01
24-Sep-19,11590.7,11655.05,11539.2,11588.2,651722255,26930.07
25-Sep-19,11564.85,11564.95,11416.1,11440.2,629054640,25266.24
26-Sep-19,11469.85,11610.85,11466.35,11571.2,844465614,30707.84
27-Sep-19,11556.35,11593.6,11499.75,11512.4,650017280,19036.94
30-Sep-19,11491.15,11508.25,11390.8,11474.45,756848686,23748.07
01-Oct-19,11515.4,11554.2,11247.9,11359.9,1305415159,28972.72
03-Oct-19,11322.25,11370.4,11257.35,11314,1017479514,21658.38
04-Oct-19,11388.45,11400.3,11158.35,11174.75,928524450,22470.76
07-Oct-19,11196.2,11233.85,11112.65,11126.4,733198763,18641.37
09-Oct-19,11152.95,11321.6,11090.15,11313.3,741148639,20961.54
10-Oct-19,11280.5,11293.35,11208.55,11234.55,562017945,19234.31
11-Oct-19,11257.7,11362.9,11189.4,11305.05,737795150,22511.39
14-Oct-19,11335.9,11420.45,11290.05,11341.15,587579191,17499.48
15-Oct-19,11360.85,11462.35,11342.1,11428.3,527396180,17041.55
16-Oct-19,11464.95,11481.05,11411.1,11464,533468525,18266.06
17-Oct-19,11466.3,11599.1,11439.65,11586.35,797572398,20839.2
18-Oct-19,11580.3,11684.7,11553.15,11661.85,853440208,22315.99
22-Oct-19,11657.15,11714.35,11573.65,11588.35,867601307,29726.27
23-Oct-19,11596.2,11651.6,11554.4,11604.1,664159887,23397.69
24-Oct-19,11661.65,11679.6,11534.65,11582.6,700481662,25177.46
25-Oct-19,11646.15,11646.9,11490.75,11583.9,812027840,23611.51
27-Oct-19,11662.25,11672.4,11604.6,11627.15,161779004,3548.21
29-Oct-19,11643.95,11809.4,11627.35,11786.85,951722529,27054.87
30-Oct-19,11883.9,11883.95,11784.45,11844.1,725219760,22672.18
31-Oct-19,11890.45,11945,11855.1,11877.45,1414837250,31304.73
01-Nov-19,11886.6,11918.3,11843.35,11890.6,855338495,24933.55
04-Nov-19,11928.9,11989.15,11905.35,11941.3,823050457,23203.88
05-Nov-19,11974.6,11978.95,11861.9,11917.2,631952071,20995.88
06-Nov-19,11911.5,12002.9,11850.25,11966.05,603351290,23324.97
07-Nov-19,12021.1,12021.4,11946.85,12012.05,562963817,20898.24
11-Nov-19,11879.2,11932.65,11853.95,11913.45,548979515,16548.47
13-Nov-19,11908.3,11946.8,11823.2,11840.45,659035969,20401.5
14-Nov-19,11858.75,11895.65,11802.65,11872.1,559494025,19114.86
15-Nov-19,11904.2,11973.65,11879.25,11895.45,580154179,22350.63
18-Nov-19,11915.15,11946.2,11867.6,11884.5,514352437,17991.41
19-Nov-19,11919.45,11958.85,11881.75,11940.1,613909679,21574.84
20-Nov-19,12004.75,12038.6,11966.05,11999.1,646661147,24341.14
21-Nov-19,12025.65,12028.2,11956.9,11968.4,557685781,21609.99
22-Nov-19,11967.3,11968.1,11883.5,11914.4,486815185,19243.57
25-Nov-19,11922.45,12084.5,11919.75,12073.75,534289467,19990.44
26-Nov-19,12110.2,12132.45,12006.35,12037.7,1201335831,46030.62
27-Nov-19,12068.5,12114.9,12055.15,12100.7,584226618,19937.4
28-Nov-19,12132.1,12158.8,12099.95,12151.15,620479403,21229.58
29-Nov-19,12146.2,12147.4,12017.4,12056.05,804430391,21838.04
02-Dec-19,12137.05,12137.15,12023.7,12048.2,720945335,23113.18
03-Dec-19,12067.65,12068.6,11956.4,11994.2,605789334,18203.76
04-Dec-19,11969.95,12054.7,11935.3,12043.2,747193818,22132.83
05-Dec-19,12071.25,12081.2,11998.75,12018.4,562228745,19589.81
06-Dec-19,12047.35,12057.05,11888.85,11921.5,609221205,18245.49
09-Dec-19,11939.1,11981.95,11888.05,11937.5,599115748,16672.87
10-Dec-19,11950.5,11953.2,11844.7,11856.8,650219487,16514.63
11-Dec-19,11867.35,11923.2,11832.3,11910.15,997655048,18760.57
12-Dec-19,11944.3,12005.5,11934,11971.8,752617138,18401.22
13-Dec-19,12026.4,12098.85,12023.6,12086.7,597712516,20626.8
16-Dec-19,12131.35,12134.65,12046.3,12053.95,437703921,16110.34
17-Dec-19,12082.45,12182.75,12070.35,12165,499585789,20968.79
18-Dec-19,12197,12237.7,12163.45,12221.65,518854651,22341.06
19-Dec-19,12223.4,12268.35,12191.15,12259.7,623049839,19761.9
20-Dec-19,12266.45,12293.9,12252.75,12271.8,810676090,25750.24
23-Dec-19,12235.45,12287.15,12213.25,12262.75,604782354,18078.23
24-Dec-19,12269.25,12283.7,12202.1,12214.55,470290298,13864.56
26-Dec-19,12211.85,12221.55,12118.85,12126.55,520326632,16362.31
27-Dec-19,12172.9,12258.45,12157.9,12245.8,383788556,13676.2
30-Dec-19,12274.9,12286.45,12213.8,12255.85,411084614,14556.73
31-Dec-19,12247.1,12247.1,12151.8,12168.45,426931711,14812.89
01-Jan-20,12202.15,12222.2,12165.3,12182.5,304078039,10445.68
02-Jan-20,12198.55,12289.9,12195.25,12282.2,407697594,15256.55
03-Jan-20,12261.1,12265.6,12191.35,12226.65,428770054,16827.27
06-Jan-20,12170.6,12179.1,11974.2,11993.05,396501419,16869.22
07-Jan-20,12079.1,12152.15,12005.35,12052.95,447818617,17797.68
08-Jan-20,11939.1,12044.95,11929.6,12025.35,445991640,18281.15
09-Jan-20,12153.15,12224.05,12132.55,12215.9,477469878,18456.64
10-Jan-20,12271,12311.2,12213.2,12256.8,660627930,18818.62
13-Jan-20,12296.7,12337.75,12285.8,12329.55,500968242,17522.13
14-Jan-20,12333.1,12374.25,12308.7,12362.3,616260555,17948.92
15-Jan-20,12349.4,12355.15,12278.75,12343.3,684352965,17882.51
16-Jan-20,12347.1,12389.05,12315.8,12355.5,395670245,16004.06
17-Jan-20,12328.4,12385.45,12321.4,12352.35,502060615,21397.63
20-Jan-20,12430.5,12430.5,12216.9,12224.55,491609317,21415.43
21-Jan-20,12195.3,12230.05,12162.3,12169.85,443976442,18682.65
22-Jan-20,12218.35,12225.05,12087.9,12106.9,526294513,19758.68
23-Jan-20,12123.75,12189,12094.1,12180.35,867653663,23829.39
24-Jan-20,12174.55,12272.15,12149.65,12248.25,593237908,18032.27
27-Jan-20,12197.1,12216.6,12107,12119,441158138,17988.61
28-Jan-20,12148.1,12163.55,12024.5,12055.8,478484057,20917.62
29-Jan-20,12114.9,12169.6,12103.8,12129.5,514362340,20646.18
30-Jan-20,12147.75,12150.3,12010.6,12035.8,538138743,19372.67
31-Jan-20,12100.4,12103.55,11945.85,11962.1,771278258,26044.91
01-Feb-20,11939,12017.35,11633.3,11661.85,537634767,20598.12
03-Feb-20,11627.45,11749.85,11614.5,11707.9,669815788,25415.26
04-Feb-20,11786.25,11986.15,11783.4,11979.65,560430291,22338.5
05-Feb-20,12005.85,12098.15,11953.35,12089.15,758032580,22998.05
06-Feb-20,12120,12160.6,12084.65,12137.95,565116236,21735.92
07-Feb-20,12151.15,12154.7,12073.95,12098.35,473475144,16339.61
10-Feb-20,12102.35,12103.55,11990.75,12031.5,525674715,17185.14
11-Feb-20,12108.4,12172.3,12099,12107.9,480491557,16209.52
12-Feb-20,12151,12231.75,12144.3,12201.2,412399174,16598.33
13-Feb-20,12219.55,12225.65,12139.8,12174.65,501510138,16315.27
14-Feb-20,12190.15,12246.7,12091.2,12113.45,623053270,20759.51
17-Feb-20,12131.8,12159.6,12037,12045.8,455412408,15439.55
18-Feb-20,12028.25,12030.75,11908.05,11992.5,677307424,18853
19-Feb-20,12090.6,12134.7,12042.1,12125.9,514030605,17610.89
20-Feb-20,12119,12152,12071.45,12080.85,502875583,18831.51
24-Feb-20,12012.55,12012.55,11813.4,11829.4,491224913,19421.04
25-Feb-20,11877.5,11883.05,11779.9,11797.9,461349973,18510.82
26-Feb-20,11738.55,11783.25,11639.6,11678.5,567990976,21887.07
27-Feb-20,11661.25,11663.85,11536.7,11633.3,609266324,21623.47
28-Feb-20,11382,11384.8,11175.05,11201.75,810523106,32297.15
02-Mar-20,11387.35,11433,11036.25,11132.75,681148567,24204.55
03-Mar-20,11217.55,11342.25,11152.55,11303.3,696919348,23281.2
04-Mar-20,11351.35,11356.6,11082.15,11251,798021596,26928.46
05-Mar-20,11306.05,11389.5,11244.6,11269,1353209029,26980.65
06-Mar-20,10942.65,11035.1,10827.4,10989.45,1811564187,26455.29
09-Mar-20,10742.05,10751.55,10294.45,10451.45,1566119057,35151.79
11-Mar-20,10334.3,10545.1,10334,10458.4,1219079693,32548.47
12-Mar-20,10039.95,10040.75,9508,9590.15,1344263317,39283.97
13-Mar-20,9107.6,10159.4,8555.15,9955.2,1389061775,44167.89
16-Mar-20,9587.8,9602.2,9165.1,9197.4,898523271,29181.8
17-Mar-20,9285.4,9403.8,8915.6,8967.05,936185892,28004.16
18-Mar-20,9088.45,9127.55,8407.05,8468.8,1517275761,39256.71
19-Mar-20,8063.3,8575.45,7832.55,8263.45,926508824,34274.23
20-Mar-20,8284.45,8883,8178.2,8745.45,1072263600,37321.25
23-Mar-20,7945.7,8159.25,7583.6,7610.25,654151814,23891.9
24-Mar-20,7848.3,8036.95,7511.1,7801.05,739354439,28282.09
25-Mar-20,7735.15,8376.75,7714.75,8317.85,738114713,28482.01
26-Mar-20,8451,8749.05,8304.9,8641.45,866534643,32228.31
27-Mar-20,8949.1,9038.9,8522.9,8660.25,801923401,31336.86
30-Mar-20,8385.95,8576,8244,8281.1,593953051,24724.44
31-Mar-20,8529.35,8678.3,8358,8597.75,713390935,27401.3
01-Apr-20,8584.1,8588.1,8198.35,8253.8,507509685,21307.3
03-Apr-20,8356.55,8356.55,8055.8,8083.8,697752438,26561.18
07-Apr-20,8446.3,8819.4,8360.95,8792.2,815245226,35206.69
08-Apr-20,8688.9,9131.7,8653.9,8748.75,897562690,37641.68
09-Apr-20,8973.05,9128.35,8904.55,9111.9,743036134,32907.82
13-Apr-20,9103.95,9112.05,8912.4,8993.85,644468815,26749.06
15-Apr-20,9196.4,9261.2,8874.1,8925.3,880159358,41878.64
16-Apr-20,8851.25,9053.75,8821.9,8992.8,720116479,31318.29
17-Apr-20,9323.45,9324,9091.35,9266.75,684910520,33334.73
20-Apr-20,9390.2,9390.85,9230.8,9261.85,726364699,28620.91
21-Apr-20,9016.95,9044.4,8909.4,8981.45,655122903,28273.89
22-Apr-20,9026.75,9209.75,8946.25,9187.3,734383388,33981.82
23-Apr-20,9232.35,9343.6,9170.15,9313.9,666650462,30270.55
24-Apr-20,9163.9,9296.9,9141.3,9154.4,659439249,32859.05
27-Apr-20,9259.7,9377.1,9250.35,9282.3,512793298,26696.54
28-Apr-20,9389.8,9404.4,9260,9380.9,614548983,30091.41
29-Apr-20,9408.6,9599.85,9392.35,9553.35,653026950,31673.23
30-Apr-20,9753.5,9889.05,9731.5,9859.9,931173802,39332.46
04-May-20,9533.5,9533.5,9266.95,9293.5,687487134,29785.95
05-May-20,9429.4,9450.9,9190.75,9205.6,725196178,29700.2
06-May-20,9226.8,9346.9,9116.5,9270.9,722185448,30798.1
07-May-20,9234.05,9277.85,9175.9,9199.05,708740416,59705.53
08-May-20,9376.95,9382.65,9238.2,9251.5,609053504,30743.45
11-May-20,9348.15,9439.9,9219.95,9239.2,704647074,31048.47
12-May-20,9168.85,9240.85,9043.95,9196.55,805458787,37706.27
13-May-20,9584.2,9584.5,9351.1,9383.55,846395245,36488.9
14-May-20,9213.95,9281.1,9119.75,9142.75,602555564,29541.59
15-May-20,9182.4,9182.4,9050,9136.85,575857112,25847.33
18-May-20,9158.3,9158.3,8806.75,8823.25,772983297,33347.46
19-May-20,8961.7,9030.35,8855.3,8879.1,762152894,32026.94
20-May-20,8889.15,9093.8,8875.35,9066.55,622308140,30721.99
21-May-20,9079.45,9178.55,9056.1,9106.25,631542699,28303.51
22-May-20,9067.9,9149.6,8968.55,9039.25,675759336,31625.47
26-May-20,9099.75,9161.65,8996.65,9029.05,654959960,30871.59
27-May-20,9082.2,9334,9004.25,9314.95,763492487,34603.88
28-May-20,9364.95,9511.25,9336.5,9490.1,837911425,37761.91
29-May-20,9422.2,9598.85,9376.9,9580.3,967005438,45006.25
01-Jun-20,9726.85,9931.6,9706.95,9826.15,794183122,38096.92
02-Jun-20,9880.85,9995.6,9824.05,9979.1,770192848,36723.11
03-Jun-20,10108.3,10176.2,10035.55,10061.55,794664422,38343.61
04-Jun-20,10054.25,10123.85,9944.25,10029.1,775106567,36399.04
05-Jun-20,10093.8,10177.8,10040.75,10142.15,987122302,37824.63
08-Jun-20,10326.75,10328.5,10120.25,10167.45,936485541,37819.06
09-Jun-20,10181.15,10291.15,10021.45,10046.65,754217460,36201.05
10-Jun-20,10072.6,10148.75,10036.85,10116.15,632383068,28485.47
11-Jun-20,10094.1,10112.05,9885.05,9902,715453486,30813.85
12-Jun-20,9544.95,9996.05,9544.35,9972.9,796306399,36505.77
15-Jun-20,9919.35,9943.35,9726.35,9813.7,716053036,31926.65
16-Jun-20,10014.8,10046.15,9728.5,9914,899895044,36257.89
17-Jun-20,9876.7,10003.6,9833.8,9881.15,685418390,30700.69
18-Jun-20,9863.25,10111.2,9845.05,10091.65,622895963,28594.32
19-Jun-20,10119,10272.4,10072.65,10244.4,892096343,48103.56
22-Jun-20,10318.75,10393.65,10277.6,10311.2,685385093,35529.8
23-Jun-20,10347.95,10484.7,10301.75,10471,669195109,34148.13
24-Jun-20,10529.25,10553.15,10281.95,10305.3,854799801,41394.45
25-Jun-20,10235.55,10361.8,10194.5,10288.9,994190886,41726.07
26-Jun-20,10378.9,10409.85,10311.25,10383,671910159,31841.68
29-Jun-20,10311.95,10337.95,10223.6,10312.4,574544482,27019.46
30-Jun-20,10382.6,10401.05,10267.35,10302.1,556238560,27342.55
01-Jul-20,10323.8,10447.05,10299.6,10430.05,573550127,28736.28
02-Jul-20,10493.05,10598.2,10485.55,10551.7,597423931,31235.17
03-Jul-20,10614.95,10631.3,10562.65,10607.35,525190704,25186.39
